coll_time_round,Date Time(RAW),RSRP_Wo_Round,mean_AvgRsrp,Downtime,Downtime(RAW),Coverage,Coverage(RAW),serial,sensor_distance
5/26/2024 11:00,45438.66667,-86.55 #,-86.55,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 11:00,45438.66667,-87.6666666666667 #,-87.6667,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 11:00,45438.66667,-81.1333333333333 #,-81.1333,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 11:00,45438.66667,-57.1166666666667 #,-57.1167,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 11:00,45438.66667,-90.9833333333333 #,-90.9833,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 11:00,45438.66667,-88.7 #,-88.7,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 12:00,45438.70833,-81.3166666666667 #,-81.3167,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 12:00,45438.70833,-57.3333333333333 #,-57.3333,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 12:00,45438.70833,-90.7666666666667 #,-90.7667,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 12:00,45438.70833,-109.583333333333 #,-109.5833,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 12:00,45438.70833,-78.7166666666667 #,-78.7167,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 12:00,45438.70833,-83.55 #,-83.55,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 12:00,45438.70833,-87.15 #,-87.15,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 12:00,45438.70833,-86.6333333333333 #,-86.6333,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 12:00,45438.70833,-108.25 #,-108.25,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 12:00,45438.70833,-81.1333333333333 #,-81.1333,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 12:00,45438.70833,-89.4666666666667 #,-89.4667,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 13:00,45438.75,-109.6 #,-109.6,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 13:00,45438.75,-86.9166666666667 #,-86.9167,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 13:00,45438.75,-89.95 #,-89.95,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 13:00,45438.75,-57.5166666666667 #,-57.5167,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 13:00,45438.75,-84.55 #,-84.55,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 13:00,45438.75,-78.7833333333333 #,-78.7833,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 13:00,45438.75,-86.5833333333333 #,-86.5833,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 13:00,45438.75,-108.6 #,-108.6,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 13:00,45438.75,-80.9166666666667 #,-80.9167,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 13:00,45438.75,-81.35 #,-81.35,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 13:00,45438.75,-90.85 #,-90.85,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 14:00,45438.79167,-81.8166666666667 #,-81.8167,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 14:00,45438.79167,-109.266666666667 #,-109.2667,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 14:00,45438.79167,-81.5 #,-81.5,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 14:00,45438.79167,-87.3559322033898 #,-87.3559,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 14:00,45438.79167,-109.4 #,-109.4,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 14:00,45438.79167,-57.4666666666667 #,-57.4667,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 14:00,45438.79167,-90.1833333333333 #,-90.1833,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 14:00,45438.79167,-84.0666666666667 #,-84.0667,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 14:00,45438.79167,-77.9833333333333 #,-77.9833,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 14:00,45438.79167,-86.6833333333333 #,-86.6833,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 14:00,45438.79167,-91.1333333333333 #,-91.1333,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 15:00,45438.83333,-109.55 #,-109.55,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 15:00,45438.83333,-80.4166666666667 #,-80.4167,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 15:00,45438.83333,-89.4833333333333 #,-89.4833,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 15:00,45438.83333,-78.85 #,-78.85,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 15:00,45438.83333,-108.333333333333 #,-108.3333,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 15:00,45438.83333,-91.1 #,-91.1,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 15:00,45438.83333,-84.45 #,-84.45,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 15:00,45438.83333,-57.7666666666667 #,-57.7667,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 15:00,45438.83333,-85.8833333333333 #,-85.8833,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 15:00,45438.83333,-81.3333333333333 #,-81.3333,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 15:00,45438.83333,-86.2833333333333 #,-86.2833,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 16:00,45438.875,-80.7166666666667 #,-80.7167,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 16:00,45438.875,-79.6833333333333 #,-79.6833,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 16:00,45438.875,-109.583333333333 #,-109.5833,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 16:00,45438.875,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 16:00,45438.875,-81.4833333333333 #,-81.4833,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 16:00,45438.875,-91.25 #,-91.25,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 16:00,45438.875,-90.2 #,-90.2,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 16:00,45438.875,-57.4333333333333 #,-57.4333,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 16:00,45438.875,-86.2333333333333 #,-86.2333,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 16:00,45438.875,-85.4237288135593 #,-85.4237,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 16:00,45438.875,-108.491525423729 #,-108.4915,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 17:00,45438.91667,-81.1666666666667 #,-81.1667,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 17:00,45438.91667,-80.7333333333333 #,-80.7333,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 17:00,45438.91667,-109.466666666667 #,-109.4667,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 17:00,45438.91667,-79.6333333333333 #,-79.6333,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 17:00,45438.91667,-84.85 #,-84.85,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 17:00,45438.91667,-57.7666666666667 #,-57.7667,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 17:00,45438.91667,-86.2166666666667 #,-86.2167,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 17:00,45438.91667,-87.0166666666667 #,-87.0167,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 17:00,45438.91667,-90.95 #,-90.95,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 17:00,45438.91667,-91.3166666666667 #,-91.3167,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 17:00,45438.91667,-108.716666666667 #,-108.7167,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 18:00,45438.95833,-86.0833333333333 #,-86.0833,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 18:00,45438.95833,-79.5166666666667 #,-79.5167,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 18:00,45438.95833,-80.3666666666667 #,-80.3667,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 18:00,45438.95833,-84.4833333333333 #,-84.4833,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 18:00,45438.95833,-80.9166666666667 #,-80.9167,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 18:00,45438.95833,-90.7333333333333 #,-90.7333,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 18:00,45438.95833,-109.166666666667 #,-109.1667,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 18:00,45438.95833,-90.65 #,-90.65,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 18:00,45438.95833,-108.366666666667 #,-108.3667,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 18:00,45438.95833,-57.4333333333333 #,-57.4333,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 18:00,45438.95833,-86.5166666666667 #,-86.5167,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 19:00,45439,-86.6 #,-86.6,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 19:00,45439,-80.0833333333333 #,-80.0833,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 19:00,45439,-78.0833333333333 #,-78.0833,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 19:00,45439,-80.1166666666667 #,-80.1167,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 19:00,45439,-57.0847457627119 #,-57.0847,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 19:00,45439,-109.169491525424 #,-109.1695,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 19:00,45439,-90.1166666666667 #,-90.1167,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 19:00,45439,-89.3833333333333 #,-89.3833,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 19:00,45439,-86.2 #,-86.2,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 19:00,45439,-108.183333333333 #,-108.1833,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 19:00,45439,-83.6 #,-83.6,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 20:00,45439.04167,-89.4666666666667 #,-89.4667,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 20:00,45439.04167,-80.1833333333333 #,-80.1833,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 20:00,45439.04167,-56.3666666666667 #,-56.3667,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 20:00,45439.04167,-108.966666666667 #,-108.9667,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 20:00,45439.04167,-76.65 #,-76.65,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 20:00,45439.04167,-87.95 #,-87.95,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 20:00,45439.04167,-82.7333333333333 #,-82.7333,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 20:00,45439.04167,-108.816666666667 #,-108.8167,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 20:00,45439.04167,-80.1 #,-80.1,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 20:00,45439.04167,-90 #,-90,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 20:00,45439.04167,-86.2 #,-86.2,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 21:00,45439.08333,-108.016666666667 #,-108.0167,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 21:00,45439.08333,-80 #,-80,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 21:00,45439.08333,-89.5 #,-89.5,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 21:00,45439.08333,-90.1833333333333 #,-90.1833,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 21:00,45439.08333,-75.9833333333333 #,-75.9833,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 21:00,45439.08333,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 21:00,45439.08333,-108.9 #,-108.9,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 21:00,45439.08333,-82.7833333333333 #,-82.7833,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 21:00,45439.08333,-88.2166666666667 #,-88.2167,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 21:00,45439.08333,-79.9166666666667 #,-79.9167,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 21:00,45439.08333,-86 #,-86,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 22:00,45439.125,-55.9833333333333 #,-55.9833,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 22:00,45439.125,-80 #,-80,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 22:00,45439.125,-75.7666666666667 #,-75.7667,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 22:00,45439.125,-88.05 #,-88.05,0%,0,100%,10000,SN1001000878869,0.322195995
5/26/2024 22:00,45439.125,-107.966666666667 #,-107.9667,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 22:00,45439.125,-79.4333333333333 #,-79.4333,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 22:00,45439.125,-89.1 #,-89.1,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 22:00,45439.125,-82.0666666666667 #,-82.0667,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 22:00,45439.125,-85.85 #,-85.85,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 22:00,45439.125,-90.0166666666667 #,-90.0167,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 22:00,45439.125,-109.066666666667 #,-109.0667,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 23:00,45439.16667,-90.6666666666667 #,-90.6667,0%,0,100%,10000,SN1001000878875,0.383627261
5/26/2024 23:00,45439.16667,-108.133333333333 #,-108.1333,0%,0,100%,10000,SN1001000878872,0.458002602
5/26/2024 23:00,45439.16667,-79.9833333333333 #,-79.9833,0%,0,100%,10000,SN1001000878865,0.05685216
5/26/2024 23:00,45439.16667,-89.7666666666667 #,-89.7667,0%,0,100%,10000,SN1001000878870,0.311663855
5/26/2024 23:00,45439.16667,-85.6 #,-85.6,0%,0,100%,10000,SN1001000878866,0.072632366
5/26/2024 23:00,45439.16667,-109.4 #,-109.4,0%,0,100%,10000,SN1001000878873,0.455980593
5/26/2024 23:00,45439.16667,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
5/26/2024 23:00,45439.16667,-83.1666666666667 #,-83.1667,0%,0,100%,10000,SN1001000878871,0.394452002
5/26/2024 23:00,45439.16667,-79.85 #,-79.85,0%,0,100%,10000,SN1001000878856,0.272075868
5/26/2024 23:00,45439.16667,-76.6166666666667 #,-76.6167,0%,0,100%,10000,SN1001000878868,0.229262629
5/26/2024 23:00,45439.16667,-87.2833333333333 #,-87.2833,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 0:00,45439.20833,-87.5 #,-87.5,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 0:00,45439.20833,-56 #,-56,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 0:00,45439.20833,-85.5 #,-85.5,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 0:00,45439.20833,-83.1833333333333 #,-83.1833,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 0:00,45439.20833,-79.8666666666667 #,-79.8667,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 0:00,45439.20833,-89.6833333333333 #,-89.6833,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 0:00,45439.20833,-108.066666666667 #,-108.0667,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 0:00,45439.20833,-80 #,-80,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 0:00,45439.20833,-76.6833333333333 #,-76.6833,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 0:00,45439.20833,-89.9666666666667 #,-89.9667,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 0:00,45439.20833,-109.533333333333 #,-109.5333,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 1:00,45439.25,-108.016666666667 #,-108.0167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 1:00,45439.25,-83.15 #,-83.15,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 1:00,45439.25,-87.3333333333333 #,-87.3333,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 1:00,45439.25,-76.7 #,-76.7,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 1:00,45439.25,-90.7 #,-90.7,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 1:00,45439.25,-79.7333333333333 #,-79.7333,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 1:00,45439.25,-56.05 #,-56.05,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 1:00,45439.25,-109.266666666667 #,-109.2667,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 1:00,45439.25,-85.55 #,-85.55,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 1:00,45439.25,-89.7166666666667 #,-89.7167,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 1:00,45439.25,-80 #,-80,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 2:00,45439.29167,-77.4 #,-77.4,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 2:00,45439.29167,-83.25 #,-83.25,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 2:00,45439.29167,-108.016666666667 #,-108.0167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 2:00,45439.29167,-91.1166666666667 #,-91.1167,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 2:00,45439.29167,-79.8 #,-79.8,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 2:00,45439.29167,-89.9166666666667 #,-89.9167,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 2:00,45439.29167,-85.45 #,-85.45,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 2:00,45439.29167,-56.0333333333333 #,-56.0333,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 2:00,45439.29167,-80 #,-80,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 2:00,45439.29167,-108.733333333333 #,-108.7333,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 2:00,45439.29167,-86.8 #,-86.8,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 3:00,45439.33333,-82.95 #,-82.95,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 3:00,45439.33333,-108.216666666667 #,-108.2167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 3:00,45439.33333,-90.6833333333333 #,-90.6833,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 3:00,45439.33333,-86.6833333333333 #,-86.6833,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 3:00,45439.33333,-56.1833333333333 #,-56.1833,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 3:00,45439.33333,-79.8666666666667 #,-79.8667,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 3:00,45439.33333,-107.933333333333 #,-107.9333,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 3:00,45439.33333,-79.7166666666667 #,-79.7167,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 3:00,45439.33333,-79.3666666666667 #,-79.3667,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 3:00,45439.33333,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 3:00,45439.33333,-90.1333333333333 #,-90.1333,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 4:00,45439.375,-108.05 #,-108.05,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 4:00,45439.375,-56.1333333333333 #,-56.1333,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 4:00,45439.375,-79.7666666666667 #,-79.7667,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 4:00,45439.375,-90.2666666666667 #,-90.2667,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 4:00,45439.375,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 4:00,45439.375,-77.65 #,-77.65,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 4:00,45439.375,-82.9 #,-82.9,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 4:00,45439.375,-90.1333333333333 #,-90.1333,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 4:00,45439.375,-79.7833333333333 #,-79.7833,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 4:00,45439.375,-87.15 #,-87.15,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 4:00,45439.375,-108.883333333333 #,-108.8833,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 5:00,45439.41667,-89.75 #,-89.75,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 5:00,45439.41667,-88.0166666666667 #,-88.0167,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 5:00,45439.41667,-56.05 #,-56.05,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 5:00,45439.41667,-108.966666666667 #,-108.9667,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 5:00,45439.41667,-90.0833333333333 #,-90.0833,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 5:00,45439.41667,-82.9333333333333 #,-82.9333,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 5:00,45439.41667,-79.8833333333333 #,-79.8833,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 5:00,45439.41667,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 5:00,45439.41667,-108.316666666667 #,-108.3167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 5:00,45439.41667,-77.0833333333333 #,-77.0833,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 5:00,45439.41667,-79.2 #,-79.2,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 6:00,45439.45833,-108.016666666667 #,-108.0167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 6:00,45439.45833,-90.1166666666667 #,-90.1167,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 6:00,45439.45833,-108.383333333333 #,-108.3833,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 6:00,45439.45833,-89.7333333333333 #,-89.7333,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 6:00,45439.45833,-79.5333333333333 #,-79.5333,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 6:00,45439.45833,-85.8666666666667 #,-85.8667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 6:00,45439.45833,-80.1166666666667 #,-80.1167,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 6:00,45439.45833,-56.45 #,-56.45,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 6:00,45439.45833,-85.9 #,-85.9,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 6:00,45439.45833,-79.0666666666667 #,-79.0667,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 6:00,45439.45833,-84.05 #,-84.05,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 7:00,45439.5,-84.6833333333333 #,-84.6833,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 7:00,45439.5,-85.95 #,-85.95,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 7:00,45439.5,-108.116666666667 #,-108.1167,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 7:00,45439.5,-80.2333333333333 #,-80.2333,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 7:00,45439.5,-80.2666666666667 #,-80.2667,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 7:00,45439.5,-108.316666666667 #,-108.3167,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 7:00,45439.5,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 7:00,45439.5,-90.1833333333333 #,-90.1833,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 7:00,45439.5,-79.0666666666667 #,-79.0667,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 7:00,45439.5,-89.1833333333333 #,-89.1833,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 7:00,45439.5,-56.5666666666667 #,-56.5667,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 8:00,45439.54167,-80.4833333333333 #,-80.4833,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 8:00,45439.54167,-85.1833333333333 #,-85.1833,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 8:00,45439.54167,-78.35 #,-78.35,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 8:00,45439.54167,-89.1666666666667 #,-89.1667,0%,0,100%,10000,SN1001000878875,0.383627261
5/27/2024 8:00,45439.54167,-90.3666666666667 #,-90.3667,0%,0,100%,10000,SN1001000878870,0.311663855
5/27/2024 8:00,45439.54167,-107.65 #,-107.65,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 8:00,45439.54167,-107.583333333333 #,-107.5833,0%,0,100%,10000,SN1001000878873,0.455980593
5/27/2024 8:00,45439.54167,-80.6833333333333 #,-80.6833,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 8:00,45439.54167,-85.6166666666667 #,-85.6167,0%,0,100%,10000,SN1001000878869,0.322195995
5/27/2024 8:00,45439.54167,-85.9666666666667 #,-85.9667,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 8:00,45439.54167,-56.5 #,-56.5,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 9:00,45439.58333,-78.1833333333333 #,-78.1833,0%,0,100%,10000,SN1001000878868,0.229262629
5/27/2024 9:00,45439.58333,-108.233333333333 #,-108.2333,0%,0,100%,10000,SN1001000878872,0.458002602
5/27/2024 9:00,45439.58333,-81.0166666666667 #,-81.0167,0%,0,100%,10000,SN1001000878856,0.272075868
5/27/2024 9:00,45439.58333,-85.9833333333333 #,-85.9833,0%,0,100%,10000,SN1001000878866,0.072632366
5/27/2024 9:00,45439.58333,-85.6833333333333 #,-85.6833,0%,0,100%,10000,SN1001000878871,0.394452002
5/27/2024 9:00,45439.58333,-80.5 #,-80.5,0%,0,100%,10000,SN1001000878865,0.05685216
5/27/2024 9:00,45439.58333,-56.7166666666667 #,-56.7167,0%,0,100%,10000,SN1001000878876,0.148362853
5/27/2024 9:00,45439.58333,-90.2833333333333 #,-90.2833,0%,0,100%,10000,SN1001000878870,0.311663855
